"id.A","id.B","relationship","survey.date"
47,71,"PoliticalDiscussant","2009-04-17"
43,71,"PoliticalDiscussant","2009-04-17"
29,71,"PoliticalDiscussant","2009-04-17"
23,71,"PoliticalDiscussant","2009-04-17"
77,71,"PoliticalDiscussant","2009-04-17"
76,71,"PoliticalDiscussant","2009-04-17"
44,71,"PoliticalDiscussant","2009-04-17"
60,71,"PoliticalDiscussant","2009-04-17"
22,71,"PoliticalDiscussant","2009-04-17"
79,71,"PoliticalDiscussant","2009-04-17"
10,71,"PoliticalDiscussant","2009-04-17"
46,71,"PoliticalDiscussant","2009-04-17"
42,71,"PoliticalDiscussant","2009-04-17"
47,71,"FacebookAllTaggedPhotos","2009-04-17"
78,71,"FacebookAllTaggedPhotos","2009-04-17"
43,71,"FacebookAllTaggedPhotos","2009-04-17"
29,71,"FacebookAllTaggedPhotos","2009-04-17"
14,71,"FacebookAllTaggedPhotos","2009-04-17"
40,71,"FacebookAllTaggedPhotos","2009-04-17"
23,71,"FacebookAllTaggedPhotos","2009-04-17"
77,71,"FacebookAllTaggedPhotos","2009-04-17"
6,71,"FacebookAllTaggedPhotos","2009-04-17"
76,71,"FacebookAllTaggedPhotos","2009-04-17"
44,71,"FacebookAllTaggedPhotos","2009-04-17"
22,71,"FacebookAllTaggedPhotos","2009-04-17"
5,71,"FacebookAllTaggedPhotos","2009-04-17"
28,71,"FacebookAllTaggedPhotos","2009-04-17"
70,71,"FacebookAllTaggedPhotos","2009-04-17"
46,71,"FacebookAllTaggedPhotos","2009-04-17"
62,71,"FacebookAllTaggedPhotos","2009-04-17"
20,71,"FacebookAllTaggedPhotos","2009-04-17"
42,71,"FacebookAllTaggedPhotos","2009-04-17"
80,71,"FacebookAllTaggedPhotos","2009-04-17"
65,71,"FacebookAllTaggedPhotos","2009-04-17"
35,71,"FacebookAllTaggedPhotos","2009-04-17"
26,71,"FacebookAllTaggedPhotos","2009-04-17"
47,71,"BlogLivejournalTwitter","2009-04-17"
78,71,"BlogLivejournalTwitter","2009-04-17"
37,71,"BlogLivejournalTwitter","2009-04-17"
43,71,"BlogLivejournalTwitter","2009-04-17"
29,71,"BlogLivejournalTwitter","2009-04-17"
14,71,"BlogLivejournalTwitter","2009-04-17"
23,71,"BlogLivejournalTwitter","2009-04-17"
77,71,"BlogLivejournalTwitter","2009-04-17"
6,71,"BlogLivejournalTwitter","2009-04-17"
76,71,"BlogLivejournalTwitter","2009-04-17"
44,71,"BlogLivejournalTwitter","2009-04-17"
22,71,"BlogLivejournalTwitter","2009-04-17"
5,71,"BlogLivejournalTwitter","2009-04-17"
28,71,"BlogLivejournalTwitter","2009-04-17"
72,71,"BlogLivejournalTwitter","2009-04-17"
70,71,"BlogLivejournalTwitter","2009-04-17"
46,71,"BlogLivejournalTwitter","2009-04-17"
62,71,"BlogLivejournalTwitter","2009-04-17"
20,71,"BlogLivejournalTwitter","2009-04-17"
42,71,"BlogLivejournalTwitter","2009-04-17"
65,71,"BlogLivejournalTwitter","2009-04-17"
35,71,"BlogLivejournalTwitter","2009-04-17"
26,71,"BlogLivejournalTwitter","2009-04-17"
9,69,"CloseFriend","2009-04-17"
5,69,"CloseFriend","2009-04-17"
28,69,"CloseFriend","2009-04-17"
52,69,"CloseFriend","2009-04-17"
66,69,"SocializeTwicePerWeek","2009-04-17"
43,69,"SocializeTwicePerWeek","2009-04-17"
30,69,"SocializeTwicePerWeek","2009-04-17"
45,69,"SocializeTwicePerWeek","2009-04-17"
9,69,"SocializeTwicePerWeek","2009-04-17"
5,69,"SocializeTwicePerWeek","2009-04-17"
71,69,"SocializeTwicePerWeek","2009-04-17"
70,69,"SocializeTwicePerWeek","2009-04-17"
65,69,"SocializeTwicePerWeek","2009-04-17"
35,69,"SocializeTwicePerWeek","2009-04-17"
45,69,"PoliticalDiscussant","2009-04-17"
9,69,"PoliticalDiscussant","2009-04-17"
71,69,"PoliticalDiscussant","2009-04-17"
35,69,"PoliticalDiscussant","2009-04-17"
37,69,"FacebookAllTaggedPhotos","2009-04-17"
43,69,"FacebookAllTaggedPhotos","2009-04-17"
14,69,"FacebookAllTaggedPhotos","2009-04-17"
40,69,"FacebookAllTaggedPhotos","2009-04-17"
23,69,"FacebookAllTaggedPhotos","2009-04-17"
45,69,"FacebookAllTaggedPhotos","2009-04-17"
6,69,"FacebookAllTaggedPhotos","2009-04-17"
44,69,"FacebookAllTaggedPhotos","2009-04-17"
9,69,"FacebookAllTaggedPhotos","2009-04-17"
5,69,"FacebookAllTaggedPhotos","2009-04-17"
28,69,"FacebookAllTaggedPhotos","2009-04-17"
71,69,"FacebookAllTaggedPhotos","2009-04-17"
70,69,"FacebookAllTaggedPhotos","2009-04-17"
46,69,"FacebookAllTaggedPhotos","2009-04-17"
62,69,"FacebookAllTaggedPhotos","2009-04-17"
42,69,"FacebookAllTaggedPhotos","2009-04-17"
80,69,"FacebookAllTaggedPhotos","2009-04-17"
65,69,"FacebookAllTaggedPhotos","2009-04-17"
35,69,"FacebookAllTaggedPhotos","2009-04-17"
37,69,"BlogLivejournalTwitter","2009-04-17"
43,69,"BlogLivejournalTwitter","2009-04-17"
14,69,"BlogLivejournalTwitter","2009-04-17"
23,69,"BlogLivejournalTwitter","2009-04-17"
45,69,"BlogLivejournalTwitter","2009-04-17"
6,69,"BlogLivejournalTwitter","2009-04-17"
44,69,"BlogLivejournalTwitter","2009-04-17"
9,69,"BlogLivejournalTwitter","2009-04-17"
5,69,"BlogLivejournalTwitter","2009-04-17"
28,69,"BlogLivejournalTwitter","2009-04-17"
71,69,"BlogLivejournalTwitter","2009-04-17"
72,69,"BlogLivejournalTwitter","2009-04-17"
70,69,"BlogLivejournalTwitter","2009-04-17"
46,69,"BlogLivejournalTwitter","2009-04-17"
62,69,"BlogLivejournalTwitter","2009-04-17"
42,69,"BlogLivejournalTwitter","2009-04-17"
65,69,"BlogLivejournalTwitter","2009-04-17"
35,69,"BlogLivejournalTwitter","2009-04-17"
45,10,"CloseFriend","2009-04-17"
9,10,"CloseFriend","2009-04-17"
28,10,"CloseFriend","2009-04-17"
65,10,"CloseFriend","2009-04-17"
78,10,"SocializeTwicePerWeek","2009-04-17"
23,10,"SocializeTwicePerWeek","2009-04-17"
45,10,"SocializeTwicePerWeek","2009-04-17"
44,10,"SocializeTwicePerWeek","2009-04-17"
9,10,"SocializeTwicePerWeek","2009-04-17"
79,10,"SocializeTwicePerWeek","2009-04-17"
71,10,"SocializeTwicePerWeek","2009-04-17"
65,10,"SocializeTwicePerWeek","2009-04-17"
35,10,"SocializeTwicePerWeek","2009-04-17"
45,10,"PoliticalDiscussant","2009-04-17"
77,10,"PoliticalDiscussant","2009-04-17"
76,10,"PoliticalDiscussant","2009-04-17"
44,10,"PoliticalDiscussant","2009-04-17"
60,10,"PoliticalDiscussant","2009-04-17"
9,10,"PoliticalDiscussant","2009-04-17"
71,10,"PoliticalDiscussant","2009-04-17"
15,10,"PoliticalDiscussant","2009-04-17"
65,10,"PoliticalDiscussant","2009-04-17"
35,10,"PoliticalDiscussant","2009-04-17"
78,10,"FacebookAllTaggedPhotos","2009-04-17"
37,10,"FacebookAllTaggedPhotos","2009-04-17"
43,10,"FacebookAllTaggedPhotos","2009-04-17"
14,10,"FacebookAllTaggedPhotos","2009-04-17"
40,10,"FacebookAllTaggedPhotos","2009-04-17"
23,10,"FacebookAllTaggedPhotos","2009-04-17"
45,10,"FacebookAllTaggedPhotos","2009-04-17"
77,10,"FacebookAllTaggedPhotos","2009-04-17"
6,10,"FacebookAllTaggedPhotos","2009-04-17"
76,10,"FacebookAllTaggedPhotos","2009-04-17"
44,10,"FacebookAllTaggedPhotos","2009-04-17"
9,10,"FacebookAllTaggedPhotos","2009-04-17"
5,10,"FacebookAllTaggedPhotos","2009-04-17"
28,10,"FacebookAllTaggedPhotos","2009-04-17"
71,10,"FacebookAllTaggedPhotos","2009-04-17"
70,10,"FacebookAllTaggedPhotos","2009-04-17"
46,10,"FacebookAllTaggedPhotos","2009-04-17"
62,10,"FacebookAllTaggedPhotos","2009-04-17"
80,10,"FacebookAllTaggedPhotos","2009-04-17"
65,10,"FacebookAllTaggedPhotos","2009-04-17"
35,10,"FacebookAllTaggedPhotos","2009-04-17"
26,10,"FacebookAllTaggedPhotos","2009-04-17"
37,10,"BlogLivejournalTwitter","2009-04-17"
43,10,"BlogLivejournalTwitter","2009-04-17"
14,10,"BlogLivejournalTwitter","2009-04-17"
40,10,"BlogLivejournalTwitter","2009-04-17"
23,10,"BlogLivejournalTwitter","2009-04-17"
45,10,"BlogLivejournalTwitter","2009-04-17"
77,10,"BlogLivejournalTwitter","2009-04-17"
6,10,"BlogLivejournalTwitter","2009-04-17"
76,10,"BlogLivejournalTwitter","2009-04-17"
44,10,"BlogLivejournalTwitter","2009-04-17"
9,10,"BlogLivejournalTwitter","2009-04-17"
28,10,"BlogLivejournalTwitter","2009-04-17"
71,10,"BlogLivejournalTwitter","2009-04-17"
72,10,"BlogLivejournalTwitter","2009-04-17"
70,10,"BlogLivejournalTwitter","2009-04-17"
46,10,"BlogLivejournalTwitter","2009-04-17"
62,10,"BlogLivejournalTwitter","2009-04-17"
1,10,"BlogLivejournalTwitter","2009-04-17"
65,10,"BlogLivejournalTwitter","2009-04-17"
35,10,"BlogLivejournalTwitter","2009-04-17"
26,10,"BlogLivejournalTwitter","2009-04-17"
78,18,"CloseFriend","2009-04-17"
30,18,"CloseFriend","2009-04-17"
40,18,"CloseFriend","2009-04-17"
6,18,"CloseFriend","2009-04-17"
44,18,"CloseFriend","2009-04-17"
79,18,"CloseFriend","2009-04-17"
28,18,"CloseFriend","2009-04-17"
15,18,"CloseFriend","2009-04-17"
72,18,"CloseFriend","2009-04-17"
46,18,"CloseFriend","2009-04-17"
48,18,"CloseFriend","2009-04-17"
12,18,"CloseFriend","2009-04-17"
26,18,"CloseFriend","2009-04-17"
78,18,"SocializeTwicePerWeek","2009-04-17"
43,18,"SocializeTwicePerWeek","2009-04-17"
30,18,"SocializeTwicePerWeek","2009-04-17"
29,18,"SocializeTwicePerWeek","2009-04-17"
40,18,"SocializeTwicePerWeek","2009-04-17"
23,18,"SocializeTwicePerWeek","2009-04-17"
77,18,"SocializeTwicePerWeek","2009-04-17"
6,18,"SocializeTwicePerWeek","2009-04-17"
76,18,"SocializeTwicePerWeek","2009-04-17"
44,18,"SocializeTwicePerWeek","2009-04-17"
60,18,"SocializeTwicePerWeek","2009-04-17"
22,18,"SocializeTwicePerWeek","2009-04-17"
9,18,"SocializeTwicePerWeek","2009-04-17"
79,18,"SocializeTwicePerWeek","2009-04-17"
28,18,"SocializeTwicePerWeek","2009-04-17"
71,18,"SocializeTwicePerWeek","2009-04-17"
72,18,"SocializeTwicePerWeek","2009-04-17"
46,18,"SocializeTwicePerWeek","2009-04-17"
62,18,"SocializeTwicePerWeek","2009-04-17"
80,18,"SocializeTwicePerWeek","2009-04-17"
65,18,"SocializeTwicePerWeek","2009-04-17"
26,18,"SocializeTwicePerWeek","2009-04-17"
78,18,"PoliticalDiscussant","2009-04-17"
30,18,"PoliticalDiscussant","2009-04-17"
29,18,"PoliticalDiscussant","2009-04-17"
23,18,"PoliticalDiscussant","2009-04-17"
77,18,"PoliticalDiscussant","2009-04-17"
6,18,"PoliticalDiscussant","2009-04-17"
44,18,"PoliticalDiscussant","2009-04-17"
60,18,"PoliticalDiscussant","2009-04-17"
22,18,"PoliticalDiscussant","2009-04-17"
79,18,"PoliticalDiscussant","2009-04-17"
71,18,"PoliticalDiscussant","2009-04-17"
15,18,"PoliticalDiscussant","2009-04-17"
72,18,"PoliticalDiscussant","2009-04-17"
10,18,"PoliticalDiscussant","2009-04-17"
46,18,"PoliticalDiscussant","2009-04-17"
12,18,"PoliticalDiscussant","2009-04-17"
20,18,"PoliticalDiscussant","2009-04-17"
65,18,"PoliticalDiscussant","2009-04-17"
78,18,"FacebookAllTaggedPhotos","2009-04-17"
43,18,"FacebookAllTaggedPhotos","2009-04-17"
30,18,"FacebookAllTaggedPhotos","2009-04-17"
29,18,"FacebookAllTaggedPhotos","2009-04-17"
14,18,"FacebookAllTaggedPhotos","2009-04-17"
40,18,"FacebookAllTaggedPhotos","2009-04-17"
23,18,"FacebookAllTaggedPhotos","2009-04-17"
45,18,"FacebookAllTaggedPhotos","2009-04-17"
77,18,"FacebookAllTaggedPhotos","2009-04-17"
6,18,"FacebookAllTaggedPhotos","2009-04-17"
54,18,"FacebookAllTaggedPhotos","2009-04-17"
76,18,"FacebookAllTaggedPhotos","2009-04-17"
44,18,"FacebookAllTaggedPhotos","2009-04-17"
22,18,"FacebookAllTaggedPhotos","2009-04-17"
9,18,"FacebookAllTaggedPhotos","2009-04-17"
79,18,"FacebookAllTaggedPhotos","2009-04-17"
5,18,"FacebookAllTaggedPhotos","2009-04-17"
28,18,"FacebookAllTaggedPhotos","2009-04-17"
71,18,"FacebookAllTaggedPhotos","2009-04-17"
72,18,"FacebookAllTaggedPhotos","2009-04-17"
70,18,"FacebookAllTaggedPhotos","2009-04-17"
46,18,"FacebookAllTaggedPhotos","2009-04-17"
48,18,"FacebookAllTaggedPhotos","2009-04-17"
62,18,"FacebookAllTaggedPhotos","2009-04-17"
12,18,"FacebookAllTaggedPhotos","2009-04-17"
20,18,"FacebookAllTaggedPhotos","2009-04-17"
42,18,"FacebookAllTaggedPhotos","2009-04-17"
80,18,"FacebookAllTaggedPhotos","2009-04-17"
65,18,"FacebookAllTaggedPhotos","2009-04-17"
26,18,"FacebookAllTaggedPhotos","2009-04-17"
78,18,"BlogLivejournalTwitter","2009-04-17"
37,18,"BlogLivejournalTwitter","2009-04-17"
43,18,"BlogLivejournalTwitter","2009-04-17"
30,18,"BlogLivejournalTwitter","2009-04-17"
29,18,"BlogLivejournalTwitter","2009-04-17"
14,18,"BlogLivejournalTwitter","2009-04-17"
40,18,"BlogLivejournalTwitter","2009-04-17"
23,18,"BlogLivejournalTwitter","2009-04-17"
45,18,"BlogLivejournalTwitter","2009-04-17"
77,18,"BlogLivejournalTwitter","2009-04-17"
6,18,"BlogLivejournalTwitter","2009-04-17"
54,18,"BlogLivejournalTwitter","2009-04-17"
76,18,"BlogLivejournalTwitter","2009-04-17"
44,18,"BlogLivejournalTwitter","2009-04-17"
22,18,"BlogLivejournalTwitter","2009-04-17"
9,18,"BlogLivejournalTwitter","2009-04-17"
79,18,"BlogLivejournalTwitter","2009-04-17"
28,18,"BlogLivejournalTwitter","2009-04-17"
71,18,"BlogLivejournalTwitter","2009-04-17"
72,18,"BlogLivejournalTwitter","2009-04-17"
10,18,"BlogLivejournalTwitter","2009-04-17"
75,18,"BlogLivejournalTwitter","2009-04-17"
70,18,"BlogLivejournalTwitter","2009-04-17"
46,18,"BlogLivejournalTwitter","2009-04-17"
48,18,"BlogLivejournalTwitter","2009-04-17"
62,18,"BlogLivejournalTwitter","2009-04-17"
20,18,"BlogLivejournalTwitter","2009-04-17"
42,18,"BlogLivejournalTwitter","2009-04-17"
65,18,"BlogLivejournalTwitter","2009-04-17"
26,18,"BlogLivejournalTwitter","2009-04-17"
7,31,"CloseFriend","2009-04-17"
31,31,"CloseFriend","2009-04-17"
63,31,"CloseFriend","2009-04-17"
21,31,"CloseFriend","2009-04-17"
27,31,"CloseFriend","2009-04-17"
57,31,"CloseFriend","2009-04-17"
58,31,"CloseFriend","2009-04-17"
9,31,"CloseFriend","2009-04-17"
28,31,"CloseFriend","2009-04-17"
24,31,"CloseFriend","2009-04-17"
52,31,"CloseFriend","2009-04-17"
4,31,"CloseFriend","2009-04-17"
7,31,"SocializeTwicePerWeek","2009-04-17"
31,31,"SocializeTwicePerWeek","2009-04-17"
63,31,"SocializeTwicePerWeek","2009-04-17"
21,31,"SocializeTwicePerWeek","2009-04-17"
56,31,"SocializeTwicePerWeek","2009-04-17"
11,31,"SocializeTwicePerWeek","2009-04-17"
27,31,"SocializeTwicePerWeek","2009-04-17"
57,31,"SocializeTwicePerWeek","2009-04-17"
58,31,"SocializeTwicePerWeek","2009-04-17"
24,31,"SocializeTwicePerWeek","2009-04-17"
55,31,"SocializeTwicePerWeek","2009-04-17"
33,31,"SocializeTwicePerWeek","2009-04-17"
52,31,"SocializeTwicePerWeek","2009-04-17"
4,31,"SocializeTwicePerWeek","2009-04-17"
31,31,"PoliticalDiscussant","2009-04-17"
63,31,"PoliticalDiscussant","2009-04-17"
21,31,"PoliticalDiscussant","2009-04-17"
27,31,"PoliticalDiscussant","2009-04-17"
57,31,"PoliticalDiscussant","2009-04-17"
58,31,"PoliticalDiscussant","2009-04-17"
60,31,"PoliticalDiscussant","2009-04-17"
24,31,"PoliticalDiscussant","2009-04-17"
4,31,"PoliticalDiscussant","2009-04-17"
7,31,"FacebookAllTaggedPhotos","2009-04-17"
47,31,"FacebookAllTaggedPhotos","2009-04-17"
31,31,"FacebookAllTaggedPhotos","2009-04-17"
63,31,"FacebookAllTaggedPhotos","2009-04-17"
43,31,"FacebookAllTaggedPhotos","2009-04-17"
21,31,"FacebookAllTaggedPhotos","2009-04-17"
14,31,"FacebookAllTaggedPhotos","2009-04-17"
11,31,"FacebookAllTaggedPhotos","2009-04-17"
27,31,"FacebookAllTaggedPhotos","2009-04-17"
23,31,"FacebookAllTaggedPhotos","2009-04-17"
57,31,"FacebookAllTaggedPhotos","2009-04-17"
44,31,"FacebookAllTaggedPhotos","2009-04-17"
58,31,"FacebookAllTaggedPhotos","2009-04-17"
9,31,"FacebookAllTaggedPhotos","2009-04-17"
28,31,"FacebookAllTaggedPhotos","2009-04-17"
24,31,"FacebookAllTaggedPhotos","2009-04-17"
70,31,"FacebookAllTaggedPhotos","2009-04-17"
4,31,"FacebookAllTaggedPhotos","2009-04-17"
62,31,"FacebookAllTaggedPhotos","2009-04-17"
80,31,"FacebookAllTaggedPhotos","2009-04-17"
65,31,"FacebookAllTaggedPhotos","2009-04-17"
7,31,"BlogLivejournalTwitter","2009-04-17"
47,31,"BlogLivejournalTwitter","2009-04-17"
31,31,"BlogLivejournalTwitter","2009-04-17"
37,31,"BlogLivejournalTwitter","2009-04-17"
63,31,"BlogLivejournalTwitter","2009-04-17"
43,31,"BlogLivejournalTwitter","2009-04-17"
21,31,"BlogLivejournalTwitter","2009-04-17"
14,31,"BlogLivejournalTwitter","2009-04-17"
11,31,"BlogLivejournalTwitter","2009-04-17"
27,31,"BlogLivejournalTwitter","2009-04-17"
23,31,"BlogLivejournalTwitter","2009-04-17"
57,31,"BlogLivejournalTwitter","2009-04-17"
44,31,"BlogLivejournalTwitter","2009-04-17"
58,31,"BlogLivejournalTwitter","2009-04-17"
9,31,"BlogLivejournalTwitter","2009-04-17"
28,31,"BlogLivejournalTwitter","2009-04-17"
24,31,"BlogLivejournalTwitter","2009-04-17"
72,31,"BlogLivejournalTwitter","2009-04-17"
70,31,"BlogLivejournalTwitter","2009-04-17"
4,31,"BlogLivejournalTwitter","2009-04-17"
62,31,"BlogLivejournalTwitter","2009-04-17"
65,31,"BlogLivejournalTwitter","2009-04-17"
9,81,"CloseFriend","2009-04-17"
28,81,"CloseFriend","2009-04-17"
66,81,"SocializeTwicePerWeek","2009-04-17"
78,81,"SocializeTwicePerWeek","2009-04-17"
45,81,"SocializeTwicePerWeek","2009-04-17"
9,81,"SocializeTwicePerWeek","2009-04-17"
71,81,"SocializeTwicePerWeek","2009-04-17"
65,81,"SocializeTwicePerWeek","2009-04-17"
35,81,"SocializeTwicePerWeek","2009-04-17"
78,81,"PoliticalDiscussant","2009-04-17"
45,81,"PoliticalDiscussant","2009-04-17"
77,81,"PoliticalDiscussant","2009-04-17"
44,81,"PoliticalDiscussant","2009-04-17"
9,81,"PoliticalDiscussant","2009-04-17"
71,81,"PoliticalDiscussant","2009-04-17"
10,81,"PoliticalDiscussant","2009-04-17"
65,81,"PoliticalDiscussant","2009-04-17"
35,81,"PoliticalDiscussant","2009-04-17"
78,81,"FacebookAllTaggedPhotos","2009-04-17"
43,81,"FacebookAllTaggedPhotos","2009-04-17"
14,81,"FacebookAllTaggedPhotos","2009-04-17"
40,81,"FacebookAllTaggedPhotos","2009-04-17"
23,81,"FacebookAllTaggedPhotos","2009-04-17"
45,81,"FacebookAllTaggedPhotos","2009-04-17"
76,81,"FacebookAllTaggedPhotos","2009-04-17"
44,81,"FacebookAllTaggedPhotos","2009-04-17"
22,81,"FacebookAllTaggedPhotos","2009-04-17"
9,81,"FacebookAllTaggedPhotos","2009-04-17"
5,81,"FacebookAllTaggedPhotos","2009-04-17"
28,81,"FacebookAllTaggedPhotos","2009-04-17"
71,81,"FacebookAllTaggedPhotos","2009-04-17"
70,81,"FacebookAllTaggedPhotos","2009-04-17"
48,81,"FacebookAllTaggedPhotos","2009-04-17"
62,81,"FacebookAllTaggedPhotos","2009-04-17"
80,81,"FacebookAllTaggedPhotos","2009-04-17"
65,81,"FacebookAllTaggedPhotos","2009-04-17"
35,81,"FacebookAllTaggedPhotos","2009-04-17"
26,81,"FacebookAllTaggedPhotos","2009-04-17"
78,81,"BlogLivejournalTwitter","2009-04-17"
37,81,"BlogLivejournalTwitter","2009-04-17"
43,81,"BlogLivejournalTwitter","2009-04-17"
14,81,"BlogLivejournalTwitter","2009-04-17"
23,81,"BlogLivejournalTwitter","2009-04-17"
44,81,"BlogLivejournalTwitter","2009-04-17"
22,81,"BlogLivejournalTwitter","2009-04-17"
9,81,"BlogLivejournalTwitter","2009-04-17"
28,81,"BlogLivejournalTwitter","2009-04-17"
71,81,"BlogLivejournalTwitter","2009-04-17"
72,81,"BlogLivejournalTwitter","2009-04-17"
10,81,"BlogLivejournalTwitter","2009-04-17"
70,81,"BlogLivejournalTwitter","2009-04-17"
48,81,"BlogLivejournalTwitter","2009-04-17"
62,81,"BlogLivejournalTwitter","2009-04-17"
65,81,"BlogLivejournalTwitter","2009-04-17"
35,81,"BlogLivejournalTwitter","2009-04-17"
26,81,"BlogLivejournalTwitter","2009-04-17"
29,77,"CloseFriend","2009-04-17"
76,77,"CloseFriend","2009-04-17"
28,77,"CloseFriend","2009-04-17"
71,77,"CloseFriend","2009-04-17"
47,77,"SocializeTwicePerWeek","2009-04-17"
78,77,"SocializeTwicePerWeek","2009-04-17"
43,77,"SocializeTwicePerWeek","2009-04-17"
29,77,"SocializeTwicePerWeek","2009-04-17"
14,77,"SocializeTwicePerWeek","2009-04-17"
23,77,"SocializeTwicePerWeek","2009-04-17"
6,77,"SocializeTwicePerWeek","2009-04-17"
76,77,"SocializeTwicePerWeek","2009-04-17"
44,77,"SocializeTwicePerWeek","2009-04-17"
79,77,"SocializeTwicePerWeek","2009-04-17"
28,77,"SocializeTwicePerWeek","2009-04-17"
71,77,"SocializeTwicePerWeek","2009-04-17"
46,77,"SocializeTwicePerWeek","2009-04-17"
2,77,"SocializeTwicePerWeek","2009-04-17"
34,77,"SocializeTwicePerWeek","2009-04-17"
47,77,"PoliticalDiscussant","2009-04-17"
43,77,"PoliticalDiscussant","2009-04-17"
29,77,"PoliticalDiscussant","2009-04-17"
23,77,"PoliticalDiscussant","2009-04-17"
76,77,"PoliticalDiscussant","2009-04-17"
44,77,"PoliticalDiscussant","2009-04-17"
60,77,"PoliticalDiscussant","2009-04-17"
79,77,"PoliticalDiscussant","2009-04-17"
71,77,"PoliticalDiscussant","2009-04-17"
46,77,"PoliticalDiscussant","2009-04-17"
2,77,"PoliticalDiscussant","2009-04-17"
7,77,"FacebookAllTaggedPhotos","2009-04-17"
47,77,"FacebookAllTaggedPhotos","2009-04-17"
78,77,"FacebookAllTaggedPhotos","2009-04-17"
37,77,"FacebookAllTaggedPhotos","2009-04-17"
43,77,"FacebookAllTaggedPhotos","2009-04-17"
29,77,"FacebookAllTaggedPhotos","2009-04-17"
14,77,"FacebookAllTaggedPhotos","2009-04-17"
40,77,"FacebookAllTaggedPhotos","2009-04-17"
23,77,"FacebookAllTaggedPhotos","2009-04-17"
76,77,"FacebookAllTaggedPhotos","2009-04-17"
44,77,"FacebookAllTaggedPhotos","2009-04-17"
22,77,"FacebookAllTaggedPhotos","2009-04-17"
5,77,"FacebookAllTaggedPhotos","2009-04-17"
28,77,"FacebookAllTaggedPhotos","2009-04-17"
71,77,"FacebookAllTaggedPhotos","2009-04-17"
70,77,"FacebookAllTaggedPhotos","2009-04-17"
46,77,"FacebookAllTaggedPhotos","2009-04-17"
2,77,"FacebookAllTaggedPhotos","2009-04-17"
62,77,"FacebookAllTaggedPhotos","2009-04-17"
80,77,"FacebookAllTaggedPhotos","2009-04-17"
65,77,"FacebookAllTaggedPhotos","2009-04-17"
26,77,"FacebookAllTaggedPhotos","2009-04-17"
7,77,"BlogLivejournalTwitter","2009-04-17"
47,77,"BlogLivejournalTwitter","2009-04-17"
78,77,"BlogLivejournalTwitter","2009-04-17"
37,77,"BlogLivejournalTwitter","2009-04-17"
43,77,"BlogLivejournalTwitter","2009-04-17"
29,77,"BlogLivejournalTwitter","2009-04-17"
14,77,"BlogLivejournalTwitter","2009-04-17"
23,77,"BlogLivejournalTwitter","2009-04-17"
76,77,"BlogLivejournalTwitter","2009-04-17"
44,77,"BlogLivejournalTwitter","2009-04-17"
22,77,"BlogLivejournalTwitter","2009-04-17"
28,77,"BlogLivejournalTwitter","2009-04-17"
71,77,"BlogLivejournalTwitter","2009-04-17"
72,77,"BlogLivejournalTwitter","2009-04-17"
75,77,"BlogLivejournalTwitter","2009-04-17"
70,77,"BlogLivejournalTwitter","2009-04-17"
46,77,"BlogLivejournalTwitter","2009-04-17"
62,77,"BlogLivejournalTwitter","2009-04-17"
65,77,"BlogLivejournalTwitter","2009-04-17"
26,77,"BlogLivejournalTwitter","2009-04-17"
43,76,"CloseFriend","2009-04-17"
77,76,"CloseFriend","2009-04-17"
28,76,"CloseFriend","2009-04-17"
71,76,"CloseFriend","2009-04-17"
78,76,"SocializeTwicePerWeek","2009-04-17"
43,76,"SocializeTwicePerWeek","2009-04-17"
29,76,"SocializeTwicePerWeek","2009-04-17"
14,76,"SocializeTwicePerWeek","2009-04-17"
77,76,"SocializeTwicePerWeek","2009-04-17"
6,76,"SocializeTwicePerWeek","2009-04-17"
79,76,"SocializeTwicePerWeek","2009-04-17"
28,76,"SocializeTwicePerWeek","2009-04-17"
71,76,"SocializeTwicePerWeek","2009-04-17"
46,76,"SocializeTwicePerWeek","2009-04-17"
2,76,"SocializeTwicePerWeek","2009-04-17"
43,76,"PoliticalDiscussant","2009-04-17"
29,76,"PoliticalDiscussant","2009-04-17"
77,76,"PoliticalDiscussant","2009-04-17"
44,76,"PoliticalDiscussant","2009-04-17"
71,76,"PoliticalDiscussant","2009-04-17"
10,76,"PoliticalDiscussant","2009-04-17"
46,76,"PoliticalDiscussant","2009-04-17"
2,76,"PoliticalDiscussant","2009-04-17"
64,76,"PoliticalDiscussant","2009-04-17"
7,76,"FacebookAllTaggedPhotos","2009-04-17"
78,76,"FacebookAllTaggedPhotos","2009-04-17"
43,76,"FacebookAllTaggedPhotos","2009-04-17"
29,76,"FacebookAllTaggedPhotos","2009-04-17"
14,76,"FacebookAllTaggedPhotos","2009-04-17"
40,76,"FacebookAllTaggedPhotos","2009-04-17"
23,76,"FacebookAllTaggedPhotos","2009-04-17"
77,76,"FacebookAllTaggedPhotos","2009-04-17"
44,76,"FacebookAllTaggedPhotos","2009-04-17"
22,76,"FacebookAllTaggedPhotos","2009-04-17"
5,76,"FacebookAllTaggedPhotos","2009-04-17"
28,76,"FacebookAllTaggedPhotos","2009-04-17"
71,76,"FacebookAllTaggedPhotos","2009-04-17"
70,76,"FacebookAllTaggedPhotos","2009-04-17"
46,76,"FacebookAllTaggedPhotos","2009-04-17"
62,76,"FacebookAllTaggedPhotos","2009-04-17"
80,76,"FacebookAllTaggedPhotos","2009-04-17"
